toko,kategori,nama_produk,harga,harga_original,harga_member,diskon,rating,jumlah_review,jumlah_terjual,lokasi,brand,url_produk,url_gambar,tanggal_scraping,halaman
Watsons,Makeup,TIME PHORIA Timephoria Pandora Cheek Liquid Blush 07 Secret Desire,71200,89000.0,,20.0,4.0,1.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-pandora-cheek-liquid-blush-07-secret-desire/p/BP_46497,,2026-05-07,35
Watsons,Makeup,GLAD2GLOW Glad2Glow Perfect Cover Cushion 04 Ginger,84150,99000.0,,15.0,5.0,5.0,,Indonesia,GLAD2GLOW,https://www.watsons.co.id/id/glad2glow-glad2glow-perfect-cover-cushion-04-ginger/p/BP_42228,,2026-05-07,35
Watsons,Makeup,GLAD2GLOW Glad2Glow Perfect Cover Cushion 01 Butter Cream,84150,99000.0,,15.0,5.0,9.0,,Indonesia,GLAD2GLOW,https://www.watsons.co.id/id/glad2glow-glad2glow-perfect-cover-cushion-01-butter-cream/p/BP_42221,,2026-05-07,35
Watsons,Makeup,LUXCRIME Ulti-Matte Setting Spray 150ml,122500,159000.0,,,5.0,3.0,,Indonesia,LUXCRIME,https://www.watsons.co.id/id/luxcrime-ulti-matte-setting-spray-150ml/p/BP_26763,,2026-05-07,35
Watsons,Makeup,SOMETHINC SOMETHINC IMMORTAL HIGHLIGHTER MIGNON,47000,94000.0,,50.0,5.0,2.0,,Indonesia,SOMETHINC,https://www.watsons.co.id/id/somethinc-somethinc-immortal-highlighter-mignon/p/BP_25544,,2026-05-07,35
Watsons,Makeup,HANASUI Hanasui Eyebrowtiful Pencil Light Brown,23500,,,,5.0,6.0,,Indonesia,HANASUI,https://www.watsons.co.id/id/hanasui-hanasui-eyebrowtiful-pencil-light-brown/p/BP_31843,,2026-05-07,35
Watsons,Makeup,SOMETHINC Somethinc Multitask Water Gloss - Camouflag,87000,,,,5.0,1.0,,Indonesia,SOMETHINC,https://www.watsons.co.id/id/somethinc-somethinc-multitask-water-gloss-camouflag/p/BP_29709,,2026-05-07,35
Watsons,Makeup,LUXCRIME Glow-Getter Dewy Setting Spray 150ml,122500,159000.0,,,5.0,1.0,,Indonesia,LUXCRIME,https://www.watsons.co.id/id/luxcrime-glow-getter-dewy-setting-spray-150ml/p/BP_26762,,2026-05-07,35
Watsons,Makeup,SOMETHINC Somethinc Jewel Glitter Liquid - Multipurpose Silver,94000,,,,5.0,1.0,,Indonesia,SOMETHINC,https://www.watsons.co.id/id/somethinc-somethinc-jewel-glitter-liquid-multipurpose-silver/p/BP_38084,,2026-05-07,35
Watsons,Makeup,MAKE OVER MO HYDRASTAY LIQ TINT BLUSH 04 DOLCE,116000,145000.0,110200.0,20.0,5.0,1.0,,Indonesia,MAKE,https://www.watsons.co.id/id/make-over-mo-hydrastay-liq-tint-blush-04-dolce/p/BP_21398,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,35
Watsons,Makeup,JUDYDOLL Pink Shield SPF Two Way Cake Light,117600,147000.0,,20.0,,0.0,,Indonesia,JUDYDOLL,https://www.watsons.co.id/id/judydoll-pink-shield-spf-two-way-cake-light/p/BP_59461,,2026-05-07,35
Watsons,Makeup,JUDYDOLL Pink Shield SPF Two Way Cake Bronze,117600,147000.0,,20.0,,0.0,,Indonesia,JUDYDOLL,https://www.watsons.co.id/id/judydoll-pink-shield-spf-two-way-cake-bronze/p/BP_59460,,2026-05-07,35
Watsons,Makeup,JUDYDOLL Pink Shield SPF Two Way Cake Beige,117600,147000.0,,20.0,,0.0,,Indonesia,JUDYDOLL,https://www.watsons.co.id/id/judydoll-pink-shield-spf-two-way-cake-beige/p/BP_59459,,2026-05-07,35
Watsons,Makeup,JUDYDOLL Pink Shield SPF Two Way Cake Vanilla,117600,147000.0,,20.0,,0.0,,Indonesia,JUDYDOLL,https://www.watsons.co.id/id/judydoll-pink-shield-spf-two-way-cake-vanilla/p/BP_59463,,2026-05-07,35
Watsons,Makeup,JUDYDOLL Pink Shield SPF Two Way Cake Tan,117600,147000.0,,20.0,,0.0,,Indonesia,JUDYDOLL,https://www.watsons.co.id/id/judydoll-pink-shield-spf-two-way-cake-tan/p/BP_59462,,2026-05-07,35
Watsons,Makeup,TRUE TO SKIN True To Skin - Juicy Glass Tint Rosefig,99000,,,,,0.0,,Indonesia,TRUE,https://www.watsons.co.id/id/true-to-skin-true-to-skin-juicy-glass-tint-rosefig/p/BP_40556,,2026-05-07,35
Watsons,Makeup,WARDAH Wardah Colorfit Ultralight Matte Lipstick 01 Parfait Pink 4g,49900,,,,5.0,3.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-wardah-colorfit-ultralight-matte-lipstick-01-parfait-pink-4g/p/BP_10886,,2026-05-07,35
Watsons,Makeup,WARDAH Matte Lip Cream 30 Amberella - Warna Intense dan Tahan Lama - Matte Finish,69500,,,,,0.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-matte-lip-cream-30-amberella-warna-intense-dan-tahan-lama-matte-finish/p/BP_46510,,2026-05-07,35
Watsons,Makeup,JUDYDOLL Pink Shield SPF Two Way Cake Warm Beige,117600,147000.0,,20.0,5.0,1.0,,Indonesia,JUDYDOLL,https://www.watsons.co.id/id/judydoll-pink-shield-spf-two-way-cake-warm-beige/p/BP_59464,,2026-05-07,35
Watsons,Makeup,RAINE Raine Beauty Soft Cheek Color Drops I'M Sunkissed 12g,141950,167000.0,134852.0,15.0,,0.0,,Indonesia,RAINE,https://www.watsons.co.id/id/raine-raine-beauty-soft-cheek-color-drops-i-m-sunkissed-12g/p/BP_42563,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,35
Watsons,Makeup,WARDAH Wardah Colorfit Ultralight Matte Lipstick 08 Woodsy Brown 4g,49900,,,,5.0,3.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-wardah-colorfit-ultralight-matte-lipstick-08-woodsy-brown-4g/p/BP_10894,,2026-05-07,35
Watsons,Makeup,DEAR ME Dear Me Beauty Airy Poreless Fluid Foundtaion C00 Creme Porcelain 30g,29000,179000.0,,,,0.0,,Indonesia,DEAR,https://www.watsons.co.id/id/dear-me-dear-me-beauty-airy-poreless-fluid-foundtaion-c00-creme-porcelain-30g/p/BP_19590,,2026-05-07,35
Watsons,Makeup,TRUE TO SKIN True To Skin - Juicy Glass Tint Almond Mauve,99000,,,,,0.0,,Indonesia,TRUE,https://www.watsons.co.id/id/true-to-skin-true-to-skin-juicy-glass-tint-almond-mauve/p/BP_40555,,2026-05-07,35
Watsons,Makeup,STUDIO TROPIK DreamSetter Airbrush Cover Cushion Soft Matte Filter W08 11g,179000,,,,,0.0,,Indonesia,STUDIO,https://www.watsons.co.id/id/studio-tropik-dreamsetter-airbrush-cover-cushion-soft-matte-filter-w08-11g/p/BP_59946,,2026-05-07,35
Watsons,Makeup,STUDIO TROPIK DreamSetter Airbrush Cover Cushion Soft Matte Filter W04 11g,179000,,,,,0.0,,Indonesia,STUDIO,https://www.watsons.co.id/id/studio-tropik-dreamsetter-airbrush-cover-cushion-soft-matte-filter-w04-11g/p/BP_59944,,2026-05-07,35
Watsons,Makeup,STUDIO TROPIK DreamSetter Airbrush Cover Cushion Soft Matte Filter W03 11g,179000,,,,,0.0,,Indonesia,STUDIO,https://www.watsons.co.id/id/studio-tropik-dreamsetter-airbrush-cover-cushion-soft-matte-filter-w03-11g/p/BP_59943,,2026-05-07,35
Watsons,Makeup,STUDIO TROPIK DreamSetter Airbrush Cover Cushion Soft Matte Filter W02 11g,179000,,,,,0.0,,Indonesia,STUDIO,https://www.watsons.co.id/id/studio-tropik-dreamsetter-airbrush-cover-cushion-soft-matte-filter-w02-11g/p/BP_59942,,2026-05-07,36
Watsons,Makeup,STUDIO TROPIK DreamSetter Airbrush Cover Cushion Soft Matte Filter NC01 11g,179000,,,,,0.0,,Indonesia,STUDIO,https://www.watsons.co.id/id/studio-tropik-dreamsetter-airbrush-cover-cushion-soft-matte-filter-nc01-11g/p/BP_59940,,2026-05-07,36
Watsons,Makeup,STUDIO TROPIK DreamSetter Airbrush Cover Cushion Soft Matte Filter N03 11g,179000,,,,,0.0,,Indonesia,STUDIO,https://www.watsons.co.id/id/studio-tropik-dreamsetter-airbrush-cover-cushion-soft-matte-filter-n03-11g/p/BP_59937,,2026-05-07,36
Watsons,Makeup,STUDIO TROPIK DreamSetter Airbrush Cover Cushion Soft Matte Filter N04 11g,179000,,,,,0.0,,Indonesia,STUDIO,https://www.watsons.co.id/id/studio-tropik-dreamsetter-airbrush-cover-cushion-soft-matte-filter-n04-11g/p/BP_59938,,2026-05-07,36
Watsons,Makeup,STUDIO TROPIK DreamSetter Airbrush Cover Cushion Soft Matte Filter N01 11g,179000,,,,,0.0,,Indonesia,STUDIO,https://www.watsons.co.id/id/studio-tropik-dreamsetter-airbrush-cover-cushion-soft-matte-filter-n01-11g/p/BP_59935,,2026-05-07,36
Watsons,Makeup,STUDIO TROPIK DreamSetter Airbrush Cover Cushion Soft Matte Filter N02 11g,179000,,,,,0.0,,Indonesia,STUDIO,https://www.watsons.co.id/id/studio-tropik-dreamsetter-airbrush-cover-cushion-soft-matte-filter-n02-11g/p/BP_59936,,2026-05-07,36
Watsons,Makeup,HOLIKA HOLIKA Holika Holika Heart Crush Glow Tint Air 05 Oh! 3g,120000,,,,5.0,1.0,,Indonesia,HOLIKA,https://www.watsons.co.id/id/holika-holika-holika-holika-heart-crush-glow-tint-air-05-oh-3g/p/BP_16226,,2026-05-07,36
Watsons,Makeup,STUDIO TROPIK DreamSetter Airbrush Cover Cushion Soft Matte Filter W4.5 11g,179000,,,,,0.0,,Indonesia,STUDIO,https://www.watsons.co.id/id/studio-tropik-dreamsetter-airbrush-cover-cushion-soft-matte-filter-w4.5-11g/p/BP_59945,,2026-05-07,36
Watsons,Makeup,EMINA Wardah Lip Mask Orange Squash 9g,46000,,,,5.0,2.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-wardah-lip-mask-orange-squash-9g/p/BP_25559,,2026-05-07,36
Watsons,Makeup,EMINA Wardah Lip Mask Vanilla Pretzel 9g,46000,,,,5.0,8.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-wardah-lip-mask-vanilla-pretzel-9g/p/BP_25557,,2026-05-07,36
Watsons,Makeup,EMINA Cheek Lit Blush Stick Pink 7g,60000,,,,5.0,2.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-cheek-lit-blush-stick-pink-7g/p/BP_19535,,2026-05-07,36
Watsons,Makeup,WARDAH Wardah EyeXpert Aqua Lash Mascara,55000,,,,5.0,20.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-wardah-eyexpert-aqua-lash-mascara/p/BP_63328,,2026-05-07,36
Watsons,Makeup,TRUE TO SKIN True To Skin Skinlike Porefecting Cushion-Biscoff,169000,,,,,0.0,,Indonesia,TRUE,https://www.watsons.co.id/id/true-to-skin-true-to-skin-skinlike-porefecting-cushion-biscoff/p/BP_38525,,2026-05-07,36
Watsons,Makeup,TRUE TO SKIN True To Skin Skinlike Porefecting Cushion-Croissant,169000,,,,,0.0,,Indonesia,TRUE,https://www.watsons.co.id/id/true-to-skin-true-to-skin-skinlike-porefecting-cushion-croissant/p/BP_38524,,2026-05-07,36
Watsons,Makeup,INEZ Inez CCP Tone Up UV Cushion Beige 10g,121500,,,,5.0,1.0,,Indonesia,INEZ,https://www.watsons.co.id/id/inez-inez-ccp-tone-up-uv-cushion-beige-10g/p/BP_45706,,2026-05-07,36
Watsons,Makeup,TRUE TO SKIN True To Skin Skinlike Porefecting Cushion-Cheese Cake,169000,,,,,0.0,,Indonesia,TRUE,https://www.watsons.co.id/id/true-to-skin-true-to-skin-skinlike-porefecting-cushion-cheese-cake/p/BP_38522,,2026-05-07,36
Watsons,Makeup,INSTAPERFECT Skin Blur Filter Powder Translucent 10 g,140500,185000.0,,20.0,,0.0,,Indonesia,INSTAPERFECT,https://www.watsons.co.id/id/instaperfect-skin-blur-filter-powder-translucent-10-g/p/BP_71459,,2026-05-07,36
Watsons,Makeup,INSTAPERFECT Skin Blur Filter Powder Sand 10 g,140500,185000.0,,20.0,,0.0,,Indonesia,INSTAPERFECT,https://www.watsons.co.id/id/instaperfect-skin-blur-filter-powder-sand-10-g/p/BP_71435,,2026-05-07,36
Watsons,Makeup,INSTAPERFECT Skin Blur Filter Powder Beige 10 g,140500,185000.0,,20.0,,0.0,,Indonesia,INSTAPERFECT,https://www.watsons.co.id/id/instaperfect-skin-blur-filter-powder-beige-10-g/p/BP_71404,,2026-05-07,36
Watsons,Makeup,INSTAPERFECT Skin Blur Filter Powder Fair 10 g,140500,185000.0,,20.0,,0.0,,Indonesia,INSTAPERFECT,https://www.watsons.co.id/id/instaperfect-skin-blur-filter-powder-fair-10-g/p/BP_71401,,2026-05-07,36
Watsons,Makeup,WARDAH Wardah Colorfit Ultralight Matte Lipstick 04 Mocca Brown 4g,49900,,,,5.0,4.0,,Indonesia,WARDAH,https://www.watsons.co.id/id/wardah-wardah-colorfit-ultralight-matte-lipstick-04-mocca-brown-4g/p/BP_10889,,2026-05-07,36
Watsons,Makeup,INSTAPERFECT Skin Blur Filter Powder Olive Beige 10 g,140500,185000.0,,20.0,,0.0,,Indonesia,INSTAPERFECT,https://www.watsons.co.id/id/instaperfect-skin-blur-filter-powder-olive-beige-10-g/p/BP_71434,,2026-05-07,36
Watsons,Makeup,INSTAPERFECT Skin Blur Filter Powder Light Olive 10 g,140500,185000.0,,20.0,,0.0,,Indonesia,INSTAPERFECT,https://www.watsons.co.id/id/instaperfect-skin-blur-filter-powder-light-olive-10-g/p/BP_71403,,2026-05-07,36
Watsons,Makeup,INSTAPERFECT Skin Blur Filter Powder Cool Fair 10 g,140500,185000.0,,20.0,,0.0,,Indonesia,INSTAPERFECT,https://www.watsons.co.id/id/instaperfect-skin-blur-filter-powder-cool-fair-10-g/p/BP_71399,,2026-05-07,36
Watsons,Makeup,SKINTIFIC Perfect Stay Velvet Matte Cushion 03 Petal (Mini Size) 4g,84960,141600.0,,35.0,,0.0,,Indonesia,SKINTIFIC,https://www.watsons.co.id/id/skintific-perfect-stay-velvet-matte-cushion-03-petal-mini-size-4g/p/BP_74103,,2026-05-07,36
Watsons,Makeup,SKINTIFIC Perfect Stay Velvet Matte Cushion 04 Beige (Mini Size) 4g,84960,141600.0,,35.0,,0.0,,Indonesia,SKINTIFIC,https://www.watsons.co.id/id/skintific-perfect-stay-velvet-matte-cushion-04-beige-mini-size-4g/p/BP_74104,,2026-05-07,36
Watsons,Makeup,HANASUI Hanasui Poreless Mattifying Primer 20G,38560,48200.0,,20.0,5.0,6.0,,Indonesia,HANASUI,https://www.watsons.co.id/id/hanasui-hanasui-poreless-mattifying-primer-20g/p/BP_35980,,2026-05-07,36
Watsons,Makeup,"INSTAPERFECT Quickmatte Loose Powder W33 Warm Olive 9g (Real Skin Smooth, Matte, Soft Focus)- Coverage Medium SPF15 PA+",135000,,,,,0.0,,Indonesia,INSTAPERFECT,https://www.watsons.co.id/id/instaperfect-quickmatte-loose-powder-w33-warm-olive-9g-real-skin-smooth-matte-soft-focus-coverage-medium-spf15-pa/p/BP_27852,,2026-05-07,36
Watsons,Makeup,TIME PHORIA Timephoria Timeless Supernova Setting Spray,84150,99000.0,,15.0,5.0,2.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-timeless-supernova-setting-spray/p/BP_45290,,2026-05-07,36
Watsons,Makeup,INEZ Inez Color Contour Plus Lipsence 01 Raspberry Crush 4ml,42925,50500.0,,15.0,,0.0,,Indonesia,INEZ,https://www.watsons.co.id/id/inez-inez-color-contour-plus-lipsence-01-raspberry-crush-4ml/p/BP_40976,,2026-05-07,36
Watsons,Makeup,MAKE OVER Intense Matte Lip Cream 012 Couture 6.5g,95200,119000.0,90440.0,20.0,5.0,7.0,,Indonesia,MAKE,https://www.watsons.co.id/id/make-over-intense-matte-lip-cream-012-couture-6.5g/p/BP_80809,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,36
Watsons,Makeup,MAKE OVER Intense Matte Lip Cream 010 Lux 6.5g,95200,119000.0,90440.0,20.0,5.0,2.0,,Indonesia,MAKE,https://www.watsons.co.id/id/make-over-intense-matte-lip-cream-010-lux-6.5g/p/BP_80807,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,36
Watsons,Makeup,TIME PHORIA Timephoria Dune Hyper-Precision Superstay Eyeliner Black,50150,59000.0,,15.0,5.0,3.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-dune-hyper-precision-superstay-eyeliner-black/p/BP_45460,,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Eternal Lip Matte 07 Illusion,79200,99000.0,,15.0,,0.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-eternal-lip-matte-07-illusion/p/BP_45444,,2026-05-07,37
Watsons,Makeup,MAKE OVER Make Over Power Stay Eye Palette Hall Of Stars,255200,319000.0,242440.0,20.0,5.0,1.0,,Indonesia,MAKE,https://www.watsons.co.id/id/make-over-make-over-power-stay-eye-palette-hall-of-stars/p/BP_36026,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Dune Hyper-Precision Superstay Eyeliner Brown,50150,59000.0,,15.0,5.0,3.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-dune-hyper-precision-superstay-eyeliner-brown/p/BP_45461,,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Nebula Velvet Lip Cream 004 Leo,89250,119000.0,,25.0,,0.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-nebula-velvet-lip-cream-004-leo/p/BP_59598,,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Stellar Dust Lip Stain 002 Gemini,89250,119000.0,,25.0,5.0,2.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-stellar-dust-lip-stain-002-gemini/p/BP_51424,,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Timeless Lumina Matte Perfection Cushion 02 Birch,135200,169000.0,,20.0,,0.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-timeless-lumina-matte-perfection-cushion-02-birch/p/BP_45293,,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Nebula Velvet Lip Cream 002 Lunaris,89250,119000.0,,25.0,,0.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-nebula-velvet-lip-cream-002-lunaris/p/BP_59596,,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Nebula Velvet Lip Cream 003 Pyxis,95200,119000.0,,20.0,,0.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-nebula-velvet-lip-cream-003-pyxis/p/BP_59597,,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Nebula Velvet Lip Cream 001 Lunabelle,95200,119000.0,,20.0,,0.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-nebula-velvet-lip-cream-001-lunabelle/p/BP_59595,,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Stellar Dust Lip Stain 004 Mauvion,89250,119000.0,,25.0,,0.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-stellar-dust-lip-stain-004-mauvion/p/BP_51426,,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Stellar Dust Lip Stain 001 Nova,95200,119000.0,,20.0,5.0,2.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-stellar-dust-lip-stain-001-nova/p/BP_51423,,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Timeless Lumina Matte Perfection Cushion 04 Beige,118300,169000.0,,30.0,5.0,2.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-timeless-lumina-matte-perfection-cushion-04-beige/p/BP_45296,,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Timeless Lumina Matte Perfection Cushion 01 Creme,135200,169000.0,,20.0,5.0,1.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-timeless-lumina-matte-perfection-cushion-01-creme/p/BP_45292,,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Timeless Lumina Matte Perfection Cushion 06 Cacao,135200,169000.0,,20.0,,0.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-timeless-lumina-matte-perfection-cushion-06-cacao/p/BP_45437,,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Timeless Lumina Matte Perfection Cushion 05 Tan,135200,169000.0,,20.0,,0.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-timeless-lumina-matte-perfection-cushion-05-tan/p/BP_45297,,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Timeless Lumina Matte Perfection Cushion 00 Bare,135200,169000.0,,20.0,5.0,1.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-timeless-lumina-matte-perfection-cushion-00-bare/p/BP_45291,,2026-05-07,37
Watsons,Makeup,TIME PHORIA Timephoria Timeless Lumina Matte Perfection Cushion 03W Warm Fawn,135200,169000.0,,20.0,5.0,4.0,,Indonesia,TIME,https://www.watsons.co.id/id/time-phoria-timephoria-timeless-lumina-matte-perfection-cushion-03w-warm-fawn/p/BP_45295,,2026-05-07,37
Watsons,Makeup,HANASUI Hanasui Serum Cushion Medium #3,76720,95900.0,,20.0,3.0,2.0,,Indonesia,HANASUI,https://www.watsons.co.id/id/hanasui-hanasui-serum-cushion-medium-3/p/BP_31833,,2026-05-07,37
Watsons,Makeup,HOLIKA HOLIKA Holika Holika Eye Metal Glitter 01 Stella Dust 3.5g,151300,178000.0,,,,0.0,,Indonesia,HOLIKA,https://www.watsons.co.id/id/holika-holika-holika-holika-eye-metal-glitter-01-stella-dust-3.5g/p/BP_84521,,2026-05-07,37
Watsons,Makeup,MAKE OVER Hypnose Creamy Lipmatte 01 Charm,76000,95000.0,72200.0,20.0,,0.0,,Indonesia,MAKE,https://www.watsons.co.id/id/make-over-hypnose-creamy-lipmatte-01-charm/p/BP_17085,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,37
Watsons,Makeup,MAKE OVER Hypnose Creamy Lipmatte 12 Magnet,76000,95000.0,72200.0,20.0,5.0,2.0,,Indonesia,MAKE,https://www.watsons.co.id/id/make-over-hypnose-creamy-lipmatte-12-magnet/p/BP_17100,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,37
Watsons,Makeup,MAKE OVER Hypnose Creamy Lipmatte 09 Undercover,76000,95000.0,72200.0,20.0,5.0,2.0,,Indonesia,MAKE,https://www.watsons.co.id/id/make-over-hypnose-creamy-lipmatte-09-undercover/p/BP_17095,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,37
Watsons,Makeup,MAKE OVER Hypnose Creamy Lipmatte 05 Scandal,76000,95000.0,72200.0,20.0,5.0,1.0,,Indonesia,MAKE,https://www.watsons.co.id/id/make-over-hypnose-creamy-lipmatte-05-scandal/p/BP_17091,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,37
Watsons,Makeup,SOMETHINC Somethinc Mademoiselle Soft Focus Powder Blush Fairy,81000,,,,5.0,1.0,,Indonesia,SOMETHINC,https://www.watsons.co.id/id/somethinc-somethinc-mademoiselle-soft-focus-powder-blush-fairy/p/BP_36254,,2026-05-07,37
Watsons,Makeup,JUDYDOLL Liptint Gloss Besi 02 Juicy Strawberry 2.4 g,98100,109000.0,,10.0,,0.0,,Indonesia,JUDYDOLL,https://www.watsons.co.id/id/judydoll-liptint-gloss-besi-02-juicy-strawberry-2.4-g/p/BP_66383,,2026-05-07,37
Watsons,Makeup,EMINA Emina Bouncy Tint 02 Plush Popsicle 7.4g,55200,69000.0,52440.0,20.0,5.0,1.0,,Indonesia,EMINA,https://www.watsons.co.id/id/emina-emina-bouncy-tint-02-plush-popsicle-7.4g/p/BP_51982,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,37
Watsons,Makeup,JUDYDOLL Liptint Gloss Besi 19 Cranberry Sorbet 2.4 g,98100,109000.0,,10.0,,0.0,,Indonesia,JUDYDOLL,https://www.watsons.co.id/id/judydoll-liptint-gloss-besi-19-cranberry-sorbet-2.4-g/p/BP_66396,,2026-05-07,37
Watsons,Makeup,JUDYDOLL Liptint Gloss Besi 16 Icy Cherry 2.4 g,98100,109000.0,,10.0,,0.0,,Indonesia,JUDYDOLL,https://www.watsons.co.id/id/judydoll-liptint-gloss-besi-16-icy-cherry-2.4-g/p/BP_66393,,2026-05-07,37
Watsons,Makeup,JUDYDOLL Liptint Gloss Besi 15 Sundae Pink 2.4 g,98100,109000.0,,10.0,,0.0,,Indonesia,JUDYDOLL,https://www.watsons.co.id/id/judydoll-liptint-gloss-besi-15-sundae-pink-2.4-g/p/BP_66388,,2026-05-07,37
Watsons,Makeup,SASC SASC Phyto Hydra Daily Liptint Berry Crush 7ml,84175,129500.0,79966.0,35.0,,0.0,,Indonesia,SASC,https://www.watsons.co.id/id/sasc-sasc-phyto-hydra-daily-liptint-berry-crush-7ml/p/BP_40636,https://www.watsons.co.id/assets/img/share/member_price_new_icon.svg,2026-05-07,37
Watsons,Makeup,DEAR ME Dear Me Beauty Airy Poreless Fluid Foundtaion N03 Nude Sand 30g,80500,179000.0,,,5.0,1.0,,Indonesia,DEAR,https://www.watsons.co.id/id/dear-me-dear-me-beauty-airy-poreless-fluid-foundtaion-n03-nude-sand-30g/p/BP_16147,,2026-05-07,38
Watsons,Makeup,DEAR ME Dear Me Beauty Airy Poreless Fluid Foundtaion W02 Golden Beige 30g,80500,179000.0,,,5.0,1.0,,Indonesia,DEAR,https://www.watsons.co.id/id/dear-me-dear-me-beauty-airy-poreless-fluid-foundtaion-w02-golden-beige-30g/p/BP_16149,,2026-05-07,38
