nama_produk,harga,harga_original,diskon,rating,jumlah_review,jumlah_terjual,sumber
Guèle Lip Moss,109000.0,109000.0,,5.0,1.0,1.0,Sociolla
Lip Fleur,109000.0,109000.0,,4.7285714285714295,14.0,14.0,Sociolla
Eyebrow Pencil,119000.0,119000.0,,4.7881481481481485,405.0,405.0,Sociolla
Guéle Fineliner,109000.0,109000.0,,4.727777777777778,36.0,36.0,Sociolla
Eyebrow + Fineliner,228000.0,228000.0,,,0.0,0.0,Sociolla
Lashcara,129000.0,129000.0,,4.0,1.0,1.0,Sociolla
Brow Cara,89000.0,89000.0,,4.562790697674419,129.0,129.0,Sociolla
Eyeliner,119000.0,119000.0,,4.60655737704918,244.0,244.0,Sociolla
Persona Series Marvelous,50000.0,50000.0,,,0.0,0.0,Sociolla
Persona Series Goddes,50000.0,50000.0,,,0.0,0.0,Sociolla
Persona Series Charm,50000.0,50000.0,,,0.0,0.0,Sociolla
Persona Series Adorable,50000.0,50000.0,,,0.0,0.0,Sociolla
Persona Series Lovely,50000.0,50000.0,,,0.0,0.0,Sociolla
Persona Series Angelic,50000.0,50000.0,,,0.0,0.0,Sociolla
Persona Series Gorgeous,50000.0,50000.0,,,0.0,0.0,Sociolla
Persona Series Hotties,50000.0,50000.0,,,0.0,0.0,Sociolla
Make Up Remover Tamagohada Ultimate Mild Peeling,55000.0,55000.0,,4.426056338028169,568.0,568.0,Sociolla
Anti Aging Mask and Essence Set,212500.0,212500.0,,,0.0,0.0,Sociolla
Hada Labo Gokujyun Alpha Ultimate Anti-aging Sheet Mask,108000.0,108000.0,,4.8125,4.0,4.0,Sociolla
Gokujyun Ultimate Moisturizing Lotion,51600.0,51600.0,,4.534447583176396,3186.0,3186.0,Sociolla
Gokujyun Ultimate Moisturizing Milk,60000.0,60000.0,,4.424978687127025,1173.0,1173.0,Sociolla
Perfect 3D Gel,125000.0,125000.0,,4.068645640074212,539.0,539.0,Sociolla
Hada Labo Gokujyun Ultimate Moisturizing Sheet Mask,108000.0,108000.0,,4.678571428571429,7.0,7.0,Sociolla
Shirojyun Ultimate White Essence,159000.0,159000.0,,4.511363636363637,22.0,22.0,Sociolla
Hada Labo Shirojyun Ultimate Whiteninging Sheet Mask,108000.0,108000.0,,4.750000000000001,3.0,3.0,Sociolla
Hada Labo Gokujyun Alfa Ultimate Anti Aging Essence,162000.0,162000.0,,4.65,5.0,5.0,Sociolla
Whitening Mask and Essence Set,224100.0,224100.0,,,0.0,0.0,Sociolla
Gokujyun Ultimate Moisturizing Face Wash,39000.0,39000.0,,4.499374217772215,2397.0,2397.0,Sociolla
Shirojyun Ultimate Whitening Face Wash,39250.0,39250.0,,4.314917127071823,1629.0,1629.0,Sociolla
Face Wash Tamagohada Ultimate Mild Peeling,47000.0,47000.0,,4.393269230769231,1560.0,1560.0,Sociolla
Gokujyun Ultimate Moisturizing Light Lotion,51000.0,51000.0,,4.50440169295883,1150.0,1150.0,Sociolla
Gokujyun Ultimate Moisturizing Cleansing Oil,75000.0,75000.0,,4.358108108108108,592.0,592.0,Sociolla
Gokujyun Premium,96000.0,96000.0,,4.780172413793103,116.0,116.0,Sociolla
Shirojyun Ultimate Whitening Milk,72000.0,72000.0,,4.245908346972177,611.0,611.0,Sociolla
Shirojyun Ultimate Whitening Lotion,64000.0,64000.0,,4.310123042505593,894.0,894.0,Sociolla
Lotion Tamagohada Mild Peeling,60000.0,60000.0,,4.476851851851851,54.0,54.0,Sociolla
Gokujyun Alpha Ultimate Anti Aging Lotion,64000.0,64000.0,,4.387459807073955,311.0,311.0,Sociolla
Gokujyun Lotion,21000.0,21000.0,,4.726027397260274,146.0,146.0,Sociolla
BLUE Brightening Facial Oil,189000.0,189000.0,,4.75,5.0,5.0,Sociolla
CLEAR Plant Derived Squalane Oil,189000.0,189000.0,,4.95,5.0,5.0,Sociolla
All Rounder Gel Cream Moisturizer,129000.0,129000.0,,4.582848837209302,172.0,172.0,Sociolla
Comfort Zone Moisturizer,129000.0,129000.0,,4.361904761904762,210.0,210.0,Sociolla
Brightening Potion,109000.0,109000.0,,4.6328125,32.0,32.0,Sociolla
Shake Zit Off,89000.0,89000.0,,4.538461538461538,13.0,13.0,Sociolla
HALE Smooth Like Butter Bifida & 5 Ceramides Cream Moisturizer,149000.0,149000.0,,4.833333333333334,3.0,3.0,Sociolla
"Hit Refresh, Energizing Face Mist",89000.0,89000.0,,4.482142857142857,14.0,14.0,Sociolla
Even Tone Potion,139000.0,139000.0,,5.0,1.0,1.0,Sociolla
Zit Off & Hit Refresh Bundle,178000.0,178000.0,,,0.0,0.0,Sociolla
The Relief All Purpose Salve,65000.0,65000.0,,4.9375,4.0,4.0,Sociolla
Triobiotics,139000.0,139000.0,,5.0,1.0,1.0,Sociolla
Sheen. Tinted Lip Balm + UV Filter,98000.0,98000.0,,4.691517857142857,112.0,112.0,Sociolla
Reborn AHA-BHA-PHA Peeling Gel,119000.0,119000.0,,4.78125,8.0,8.0,Sociolla
"Honey, I Dew! Gel Cleanser",98000.0,98000.0,,4.582661290322581,124.0,124.0,Sociolla
Stay Toned. Balancing Essence Toner,129000.0,129000.0,,4.682330827067669,266.0,266.0,Sociolla
"Let's Clay! Licorice, Green Tea & Charcoal Clay Mask",129000.0,129000.0,,4.477272727272727,132.0,132.0,Sociolla
Clear & Hydrated Skin Bundle (Clay Mask + Essence Toner),258000.0,258000.0,,,0.0,0.0,Sociolla
"Let's Clay! Licorice, Green Tea & Charcoal Clay Mask Twinpack",258000.0,258000.0,,,0.0,0.0,Sociolla
Forever Young,139000.0,139000.0,,4.916666666666667,3.0,3.0,Sociolla
Foamwork pH 5.0-6.0 Foaming Cleanser,109000.0,109000.0,,4.685483870967742,31.0,31.0,Sociolla
Exfoliating Potion,119000.0,119000.0,,5.0,3.0,3.0,Sociolla
Stay Toned. Balancing Essence Toner Twinpack,258000.0,258000.0,,,0.0,0.0,Sociolla
Handduk Coral Velvet (Hair Towel),120990.0,120990.0,,4.689312902596135,235.0,235.0,Sociolla
Good Hair Day Set,230880.0,230880.0,,,0.0,0.0,Sociolla
Women On The Go Set,275280.0,275280.0,,,0.0,0.0,Sociolla
SPRAYED 3 in 1 Hair Spray - Hair Sanitizer | Hair Mist | Quick Dry Hair Spray,115440.0,115440.0,,4.589285714285714,14.0,14.0,Sociolla
Stay Dry Wrist Towel,76590.0,76590.0,,,0.0,0.0,Sociolla
Handduk Waffle (Hair Towel),176490.0,176490.0,,4.522058823529412,68.0,68.0,Sociolla
Detangle Hair Brush,76590.0,76590.0,,4.604166666666667,12.0,12.0,Sociolla
Greentea Water,59000.0,59000.0,,4.586206896551724,87.0,87.0,Sociolla
Licorice Water,90750.0,90750.0,,4.511663286004056,493.0,493.0,Sociolla
Pure Rose Water,73250.0,73250.0,,4.5824626865671645,2010.0,2010.0,Sociolla
Lacroix Gentle Scrub Face Wash,99000.0,99000.0,,4.505434782608695,46.0,46.0,Sociolla
Halley Face Wash,99000.0,99000.0,,4.311068702290077,131.0,131.0,Sociolla
Cosmic Bakuchiol + Mugwort Acne-Care Toner,94000.0,94000.0,,4.725,10.0,10.0,Sociolla
Centella Cloud Booster,89000.0,89000.0,,4.486746987951807,415.0,415.0,Sociolla
Cloud Glow Booster,89000.0,89000.0,,4.531716417910448,134.0,134.0,Sociolla
Haple Pure Shea Butter,109000.0,109000.0,,5.0,2.0,2.0,Sociolla
Grapeseed Oil,59000.0,59000.0,,4.334137515078408,829.0,829.0,Sociolla
Cosmic Bakuchiol + Ceramide Acne-Care Mosturizer,149000.0,149000.0,,4.5625,20.0,20.0,Sociolla
La Luna Anti-Aging Serum,149000.0,149000.0,,4.566176470588236,170.0,170.0,Sociolla
Rose Gel,69000.0,69000.0,,4.42183908045977,435.0,435.0,Sociolla
Almond Oil,69000.0,69000.0,,4.3373333333333335,375.0,375.0,Sociolla
Cosmic Bakuchiol + Probiotic Acne-Care Serum,149000.0,149000.0,,4.733333333333333,15.0,15.0,Sociolla
Sky Rose Moisturizer,119000.0,119000.0,,4.420579103941221,317.0,317.0,Sociolla
Sunshine Lotion,149000.0,149000.0,,4.538461538461538,13.0,13.0,Sociolla
Ivey Face Wash,99000.0,99000.0,,4.535714285714286,140.0,140.0,Sociolla
Blue Tanzylene Sensitive Barrier Moisturizer 40ml,149000.0,149000.0,,,0.0,0.0,Sociolla
Blue Tanzylene Sensitive Barrier Serum 30ml,149000.0,149000.0,,,0.0,0.0,Sociolla
Sunshine Essence,129000.0,129000.0,,4.678571428571428,14.0,14.0,Sociolla
Shea Butter,109000.0,109000.0,,4.434931506849315,73.0,73.0,Sociolla
B1G1 Lullaby Sleeping Mask,258000.0,258000.0,,,0.0,0.0,Sociolla
Sunshine Booster,129000.0,129000.0,,4.625,26.0,26.0,Sociolla
Cosmic Bakuchiol Bundle,447000.0,447000.0,,5.0,1.0,1.0,Sociolla
B1G1 Moonlight Glow - AHA Toner,258000.0,258000.0,,,0.0,0.0,Sociolla
B1G1 Midnight Sky - BHA Toner,258000.0,258000.0,,,0.0,0.0,Sociolla
Waterymelon Deep Hydration Emulsion,178500.0,178500.0,,4.603448275862069,145.0,145.0,Sociolla
Oatmilk Sleeping Mask,189000.0,189000.0,,4.462732919254658,322.0,322.0,Sociolla
Waterymelon Deep Hydration Toner,214500.0,214500.0,,4.628504672897196,214.0,214.0,Sociolla
Oatmilk Day Creme,81000.0,81000.0,,4.526785714285714,308.0,308.0,Sociolla
Unscented Waterymelon Deep Hydration Toner,127500.0,127500.0,,4.594827586206897,58.0,58.0,Sociolla
Trial Size - Harlette Waterymelon Deep Hydration Emulsion,46000.0,46000.0,,4.928571428571429,7.0,7.0,Sociolla
Trial Size - Harlette Waterymelon Deep Hydration Toner,37000.0,37000.0,,4.568965517241379,29.0,29.0,Sociolla
Trial Size - Harlette Oatmilk Day Creme with SPF 15,37500.0,37500.0,,4.821428571428572,21.0,21.0,Sociolla
Trial Size - Harlette Oatmilk Sleeping Mask,44000.0,44000.0,,4.614583333333333,24.0,24.0,Sociolla
Chill Oat Calming Serum,142000.0,142000.0,,4.65,5.0,5.0,Sociolla
Oatmilk Gentle Facial Wash,117500.0,117500.0,,4.606463878326996,263.0,263.0,Sociolla
Trial Size - Harlette Oatmilk Gentle Facial Wash,20000.0,20000.0,,4.5875,40.0,40.0,Sociolla
Skin Conditioner,116500.0,116500.0,,4.595867477756821,7084.0,7100.0,Sociolla
Skin Conditioning Milk,99500.0,99500.0,,4.592045454545454,220.0,220.0,Sociolla
Skin Conditioning Milk,99500.0,99500.0,,4.627358490566038,212.0,212.0,Sociolla
Skin Conditioning Gel,157000.0,157000.0,,4.492758620689656,725.0,725.0,Sociolla
Blessing Of Sprout Enriched Serum Sheet Mask,37900.0,37900.0,,4.717889908256881,109.0,109.0,Sociolla
Blessing Of Sprout Calming Cleanser,200000.0,200000.0,,4.755208333333334,48.0,48.0,Sociolla
Blessing of Sprout Calming Trial Kit,300000.0,300000.0,,4.5,2.0,2.0,Sociolla
Blessing Of Sprout Enriched Serum,260000.0,260000.0,,4.703598484848485,264.0,264.0,Sociolla
Blessing Of Sprout CICA-Full System Ampoule,499000.0,499000.0,,4.375,4.0,4.0,Sociolla
Blessing Of Sprout Radiance Toner,300000.0,300000.0,,4.751633986928104,153.0,153.0,Sociolla
Blessing Of Sprout Eye Cream,300000.0,300000.0,,4.6060606060606055,66.0,66.0,Sociolla
Starter Kit Blessing Of Sprout ( 3 Types),219000.0,219000.0,,4.5,15.0,15.0,Sociolla
Blessing Of Sprout Vitality Cream,300000.0,300000.0,,4.664794007490636,267.0,267.0,Sociolla
All Clean Balm Mandarin,330000.0,330000.0,,5.0,5.0,5.0,Sociolla
Bulgarian Rose Hydrogel Eyepatch,340000.0,340000.0,,4.432270916334661,251.0,251.0,Sociolla
All Clean Balm,330000.0,330000.0,,4.654767552182163,2108.0,2108.0,Sociolla
Marine Care Eye Cream,500000.0,500000.0,,4.777777777777778,9.0,9.0,Sociolla
All Clean Balm Deluxe,140000.0,140000.0,,4.821428571428571,28.0,28.0,Sociolla
Matcha Biome Hydrogel Eye Patch,290000.0,290000.0,,4.875,4.0,4.0,Sociolla
All Clean Green Foam,180000.0,180000.0,,4.64171974522293,157.0,157.0,Sociolla
Bulgarian Rose Mist Serum,380000.0,380000.0,,4.25,31.0,31.0,Sociolla
Bulgarian Rose Satin Cream,450000.0,450000.0,,4.529166666666667,60.0,60.0,Sociolla
Black Tea Mask Pack,340000.0,340000.0,,4.523255813953488,43.0,43.0,Sociolla
Artless Glow Base SPF 50+ PA+++,350000.0,350000.0,,4.255172413793103,58.0,58.0,Sociolla
All Clean White Clay Foam,190000.0,190000.0,,4.548387096774194,93.0,93.0,Sociolla
All Clean Low pH Balancing Vegan Toner,290000.0,290000.0,,5.0,3.0,3.0,Sociolla
Herbal Essences Argan Oil Of Morocco Shampoo 400 ml x2 + Conditioner,302700.0,302700.0,,5.0,1.0,1.0,Sociolla
Herbal Essences Bio Repair Argan Oil Of Morocco Pack of 3,302700.0,302700.0,,,0.0,0.0,Sociolla
Herbal Essences Bio Repair Argan Oil Of Morocco Pack of 2,201800.0,201800.0,,,0.0,0.0,Sociolla
Bio Repair Argan Oil Of Morocco Shampoo,105900.0,105900.0,,4.784394615706514,536.0,536.0,Sociolla
Bio Clean White Strawberry & Sweet Mint Shampoo,105900.0,105900.0,,4.752446183953033,511.0,511.0,Sociolla
Bio Repair Argan Oil Of Morocco Conditioner,105900.0,105900.0,,4.721311475409836,61.0,61.0,Sociolla
Herbal Essences Bio Clean White Strawberry & Sweet Mint Shampoo Pack of 3,302700.0,302700.0,,,0.0,0.0,Sociolla
Herbal Essences Bio Clean White Strawberry & Sweet Mint Shampoo Pack of 2,201800.0,201800.0,,,0.0,0.0,Sociolla
Herbal Essences Bio Hydrate Coconut Milk Shampoo Pack of 3,302700.0,302700.0,,,0.0,0.0,Sociolla
Herbal Essences Bio Hydrate Coconut Milk Shampoo - Conditioner Set,201800.0,201800.0,,,0.0,0.0,Sociolla
Herbal Essences Bio Hydrate Coconut Milk Shampoo Pack of 2,201800.0,201800.0,,,0.0,0.0,Sociolla
Herbal Essences White Strawberry & Sweet Mint Shampoo 400 ml x2 + Conditioner,302700.0,302700.0,,,0.0,0.0,Sociolla
Herbal Essences Bio Moisture Rosemary & Herbs Shampoo - Conditioner Set,201800.0,201800.0,,,0.0,0.0,Sociolla
Herbal Essences Bio Smooth Golden Moringa Oil Shampoo - Conditioner Set,201800.0,201800.0,,,0.0,0.0,Sociolla
Herbal Essences Bio Smooth Golden Moringa Oil Shampoo Pack of 3,302700.0,302700.0,,,0.0,0.0,Sociolla
Herbal Essences Bio Smooth Golden Moringa Oil Shampoo Pack of 2,201800.0,201800.0,,,0.0,0.0,Sociolla
Herbal Essences Bio Volume White Grapefruit & Mosa Mint Shampoo - Conditioner Set,201800.0,201800.0,,,0.0,0.0,Sociolla
Mineral Body Scrub Sea Salt & Kaolin,35000.0,35000.0,,4.423076923076923,13.0,13.0,Sociolla
Lulur Tradisional Bali,27550.0,27550.0,,4.661382113821139,1230.0,1230.0,Sociolla
Mineral Body Scrub Sea Salt & Volcanic Mud,35000.0,35000.0,,4.166666666666667,3.0,3.0,Sociolla
Olive Oil + Collagen 150ml,45200.0,45200.0,,4.5625,8.0,8.0,Sociolla
Mineral Body Scrub Sea Salt & Gold,35000.0,35000.0,,4.464285714285714,7.0,7.0,Sociolla
Juice For Skin Body Serum Raspberry Tomato,29800.0,29800.0,,4.95,5.0,5.0,Sociolla
Juice For Skin Body Serum Apple Brocolli,29800.0,29800.0,,5.0,2.0,2.0,Sociolla
Body Wash Zaitun,35400.0,35400.0,,4.623287671232877,73.0,73.0,Sociolla
Facial Wash Gel Rose,21800.0,21800.0,,4.575,40.0,40.0,Sociolla
Juice For Skin Body Serum Orange Carrot,29800.0,29800.0,,4.666666666666667,9.0,9.0,Sociolla
Body Butter,31300.0,31300.0,,4.518122400475341,1683.0,1683.0,Sociolla
Sampo Gel Aloe Vera,36700.0,36700.0,,4.422413793103448,29.0,29.0,Sociolla
Unrosed,374000.0,374000.0,,4.674242424242424,44.0,44.0,Sociolla
Essence of The Sun,369000.0,369000.0,,4.569148936170213,188.0,188.0,Sociolla
Farhampton,369000.0,369000.0,,4.589743589743589,13.0,13.0,Sociolla
Drops of Sunshine Hair & Body Mist,145000.0,145000.0,,4.5893470790378,194.0,194.0,Sociolla
Fairytale Fantasy Hair & Body Mist,145000.0,145000.0,,4.5,2.0,2.0,Sociolla
Orgsm,323000.0,323000.0,,4.637764932562621,346.0,346.0,Sociolla
Alpha,320000.0,320000.0,,4.720357941834452,149.0,149.0,Sociolla
My 1st O Hair & Body Mist,139000.0,139000.0,,4.51937984496124,172.0,172.0,Sociolla
The Perfection,398000.0,398000.0,,4.481481481481482,9.0,9.0,Sociolla
Symphony of Flowers Hair & Body Mist,145000.0,145000.0,,,0.0,0.0,Sociolla
Addict,249000.0,249000.0,,4.606060606060606,33.0,33.0,Sociolla
Darker Shade of Orgsm,380000.0,380000.0,,4.642857142857143,14.0,14.0,Sociolla
Water Vibe Tint,128000.0,128000.0,,4.438888888888889,36.0,36.0,Sociolla
Heart Crush Glow Tint Air,120000.0,120000.0,,4.560777957860616,1234.0,1234.0,Sociolla
Holi Pop Double Eyelid Liner,86000.0,86000.0,,4.5125,64.0,64.0,Sociolla
Pig-nose Clear Black Head 3-Step Kit,44000.0,44000.0,,4.394273127753304,227.0,227.0,Sociolla
Aloe 99% Soothing Gel (Fresh Moisturizing),143000.0,143000.0,,4.54672131147541,305.0,305.0,Sociolla
Pig-nose Clear Black Head 3-Step Kit - Strong,44000.0,44000.0,,4.5267857142857135,28.0,28.0,Sociolla
Enprani Smooth Skin Body Peeling,180000.0,180000.0,,4.385906040268456,149.0,149.0,Sociolla
Holi Pop Jelly Tint,110000.0,110000.0,,4.540983606557377,122.0,122.0,Sociolla
Pure Essence Mask Sheet,25000.0,25000.0,,4.592428517125283,1274.0,1274.0,Sociolla
Tail Lasting Brush Liner EX,168000.0,168000.0,,4.662162162162162,74.0,74.0,Sociolla
Butter Blur Tint,150000.0,150000.0,,4.530909090909091,55.0,55.0,Sociolla
Foggy Blur Tint (Like Shell Collection),158000.0,158000.0,,4.8,5.0,5.0,Sociolla
Holi Pop Water Tint,88000.0,88000.0,,4.295959595959596,198.0,198.0,Sociolla
Mellow Layering Stick Shadow,148000.0,148000.0,,,0.0,0.0,Sociolla
My Fave Mood Eye Palette,295000.0,295000.0,,4.62,30.0,30.0,Sociolla
Mellow Gliding Pencil Liner,128000.0,128000.0,,4.517006802721089,147.0,147.0,Sociolla
Devil's Plumper - Hellfire Glowy Topper,158000.0,158000.0,,4.356521739130434,69.0,69.0,Sociolla
Glitz Eyeliner (Like Shell Collection),168000.0,168000.0,,4.533333333333333,3.0,3.0,Sociolla
Shell Glow Highlighter (Like Shell Collection),248000.0,248000.0,,4.266666666666666,3.0,3.0,Sociolla
Brow Correcting Shaper,168000.0,168000.0,,4.6625,16.0,16.0,Sociolla
Lash Correcting Mascara Long Extension,180000.0,180000.0,,4.792592592592593,81.0,81.0,Sociolla
Wonder Drawing 24hr Auto Eyebrow,86000.0,86000.0,,4.492063492063491,189.0,189.0,Sociolla
Among Us Lash Correcting Mascara,218000.0,218000.0,,4.794117647058823,68.0,68.0,Sociolla
My Fave Mood Eye Palette (Like Shell Collection),295000.0,295000.0,,4.720000000000001,10.0,10.0,Sociolla
Lash Correcting Mascara Hyper Curling,180000.0,180000.0,,4.822222222222222,63.0,63.0,Sociolla
Lash Correcting Mascara Define Volume,180000.0,180000.0,,4.784810126582279,79.0,79.0,Sociolla
Eye Metal Glitter,178000.0,178000.0,,4.630366492146597,191.0,191.0,Sociolla
Eye Spanglitter,158000.0,158000.0,,4.716666666666667,108.0,108.0,Sociolla
Hard Cover Liquid Concealer,178000.0,178000.0,,4.591489361702128,47.0,47.0,Sociolla
Heart Crush Jelly Velvet Tint,120000.0,120000.0,,4.694736842105264,19.0,19.0,Sociolla
Good Cera Super Ceramide Lip Oil Stick,128000.0,128000.0,,4.625,22.0,22.0,Sociolla
My Fave Mood Eye Palette (Pinkology Collection),295000.0,295000.0,,4.7142857142857135,14.0,14.0,Sociolla
My Fave Mood Eye Palette (Matte Magique Collection),295000.0,295000.0,,4.657142857142857,7.0,7.0,Sociolla
Makgeolli Brightening Mask Sheet,22000.0,22000.0,,4.522196261682243,214.0,214.0,Sociolla
Among Us Daily Fresh Cleansing Foam Olive,98000.0,98000.0,,4.785714285714287,7.0,7.0,Sociolla
Honey Royalactin Glow Cream,428000.0,428000.0,,4.725,10.0,10.0,Sociolla
Piece Matching Shadow Palette,238000.0,238000.0,,4.704,50.0,50.0,Sociolla
My Fave Mood Eye Palette (Butter & Better Collection),295000.0,295000.0,,4.8,6.0,6.0,Sociolla
Honey Royalactin Intensive Eye Cream,350000.0,350000.0,,4.607142857142857,7.0,7.0,Sociolla
Neat Knit Eye Bundle,416000.0,416000.0,,,0.0,0.0,Sociolla
Among Us Color Changing Reuseable cup,128000.0,128000.0,,4.531372549019608,17.0,17.0,Sociolla
Magic Tool Nail Edge Buffer,20000.0,20000.0,,4.510370370370371,25.0,25.0,Sociolla
Magic Tool Nail Nippers,148000.0,148000.0,,4.958333333333333,4.0,4.0,Sociolla
Makgeolli Brightening Mask Bundle,44000.0,44000.0,,,0.0,0.0,Sociolla
Piece Matching Nail Remover,48000.0,48000.0,,4.786391042204996,43.0,43.0,Sociolla
Piece Matching Nails Care,66000.0,66000.0,,4.670604512558536,29.0,29.0,Sociolla
Super Easy Aegyosal Bundle,214000.0,214000.0,,,0.0,0.0,Sociolla
New Baby Silky Hand Mask Sheet,55000.0,55000.0,,5.0,1.0,1.0,Sociolla
Devil's Plumper  - Hellgate Matte Primer,158000.0,158000.0,,4.614285714285715,14.0,14.0,Sociolla
Lash Correcting Care,180000.0,180000.0,,4.679166666666667,60.0,60.0,Sociolla
Among Us Petit Bb Shimmering,128000.0,128000.0,,4.433333333333334,18.0,18.0,Sociolla
Daily Fresh Cleansing Foam,98000.0,98000.0,,4.630952380952381,21.0,21.0,Sociolla
Tail Lasting Sharp Pen Liner,168000.0,168000.0,,4.6450000000000005,40.0,40.0,Sociolla
Aloe 99% Soothing Gel Jelly Mask Sheet,30000.0,30000.0,,4.625,8.0,8.0,Sociolla
Ac Mild Red Spot Patch,78000.0,78000.0,,4.017241379310345,29.0,29.0,Sociolla
Good Cera Ceramide Cream In Serum,428000.0,428000.0,,4.90625,8.0,8.0,Sociolla
Prime Youth Gold Caviar Gold Foil Mask,118000.0,118000.0,,4.40625,8.0,8.0,Sociolla
Wonder Drawing Skinny Eyebrow,118000.0,118000.0,,4.419047619047619,84.0,84.0,Sociolla
Pig-nose Clear Black Head Perfect Sticker,11000.0,11000.0,,4.198207171314741,251.0,251.0,Sociolla
Honey Royalactin Serum Mist,280000.0,280000.0,,4.6764705882352935,17.0,17.0,Sociolla
Waterdrop Tint Bomb,158000.0,158000.0,,4.557894736842106,76.0,76.0,Sociolla
Hard Cover Glow Cushion EX,458000.0,458000.0,,4.605263157894737,38.0,38.0,Sociolla
Magic Tool Nail Cuticle Pusher,108000.0,108000.0,,5.0,2.0,2.0,Sociolla
Terrazzo Shadow Palette,298000.0,298000.0,,4.677272727272728,88.0,88.0,Sociolla
Make Up Sun Cream Tone Up,248000.0,248000.0,,4.333333333333333,9.0,9.0,Sociolla
Among Us Moisture Hand Cream Berry Berry,78000.0,78000.0,,4.555555555555555,18.0,18.0,Sociolla
Among Us Daily Fresh Cleansing Foam Rice,98000.0,98000.0,,4.788461538461538,26.0,26.0,Sociolla
Baby Silky Mask Sheet Bundle,110000.0,110000.0,,,0.0,0.0,Sociolla
Watermelon Mask Sheet,40000.0,40000.0,,4.647058823529413,17.0,17.0,Sociolla
Fig Scrub Mask,169000.0,169000.0,,5.0,1.0,1.0,Sociolla
Rice Toner,269000.0,269000.0,,4.608064516129032,310.0,310.0,Sociolla
Mugwort Sheet Mask,59900.0,59900.0,,4.669616519174041,339.0,339.0,Sociolla
Mugwort Mask,449000.0,449000.0,,4.624743326488707,487.0,487.0,Sociolla
Ginseng Eye Cream,529000.0,529000.0,,4.633333333333333,16.0,16.0,Sociolla
Mugwort Essence,339000.0,339000.0,,4.68928035982009,667.0,667.0,Sociolla
Rice Sunscreen,490000.0,490000.0,,4.602272727272728,22.0,22.0,Sociolla
Honey Glowing Set,978000.0,978000.0,,,0.0,0.0,Sociolla
Honey Nourishing Set,608000.0,608000.0,,,0.0,0.0,Sociolla
Honey Serum,449000.0,449000.0,,4.575842696629214,89.0,89.0,Sociolla
Rice Mask,399000.0,399000.0,,4.582089552238807,67.0,67.0,Sociolla
Rice Serum,399000.0,399000.0,,4.625000000000001,72.0,72.0,Sociolla
Ginseng Serum,469000.0,469000.0,,4.507731958762887,97.0,97.0,Sociolla
Mugwort Calming Set,668000.0,668000.0,,,0.0,0.0,Sociolla
Mugwort Acne Treatment Kit,497900.0,497900.0,,,0.0,0.0,Sociolla
Mugwort Trial Kit,347900.0,347900.0,,,0.0,0.0,Sociolla
Mask Trial Kit,298000.0,298000.0,,,0.0,0.0,Sociolla
Mugwort Mask Miniature,139000.0,139000.0,,4.576490500743218,416.0,416.0,Sociolla
Mugwort Cream,449000.0,449000.0,,4.602222222222223,225.0,225.0,Sociolla
Beet Energy Ampoule,400000.0,400000.0,,4.5625,8.0,8.0,Sociolla
Beet Refresh Pad,440000.0,440000.0,,5.0,5.0,5.0,Sociolla
Fig Boosting Essence,374000.0,374000.0,,4.75,89.0,89.0,Sociolla
Honey Mask,589000.0,589000.0,,4.697080291970803,137.0,137.0,Sociolla
Vitamin Fruit Serum,480000.0,480000.0,,4.803030303030303,33.0,33.0,Sociolla
Honey Mask,140000.0,140000.0,,4.958333333333333,6.0,6.0,Sociolla
Mugwort Gel Cleanser,349000.0,349000.0,,4.6625,20.0,20.0,Sociolla
Mugwort Best Selling Duo,598000.0,598000.0,,,0.0,0.0,Sociolla
Mugwort Spot Gel,299000.0,299000.0,,4.512499999999999,100.0,100.0,Sociolla
Fig Cleansing Balm,499000.0,499000.0,,4.703947368421052,38.0,38.0,Sociolla
I'm From Best Selling Kit,427000.0,427000.0,,,0.0,0.0,Sociolla
Rice Brightening Duo,538000.0,538000.0,,,0.0,0.0,Sociolla
Rice Cream,429000.0,429000.0,,4.586206896551724,58.0,58.0,Sociolla
